"소재지(시군구)별(1)",소재지(시군구)별(2),2009,2009,2009,2009,2009,2009,2009
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"경상북도",영주시,113309,88045,25264,88045,25264,77.70,77.70
"경상북도",영천시,103115,64105,39010,64105,39010,62.17,62.17
"경상북도",상주시,106208,63512,42696,58953,47255,59.80,55.51
"경상북도",문경시,76645,49034,27611,53207,23438,63.98,69.42
"경상북도",경산시,236459,209710,26749,199520,36939,88.69,84.38
"경상북도",군위군,24966,4609,20357,7931,17035,18.46,31.77
"경상북도",의성군,59109,20056,39053,14720,44389,33.93,24.90
"경상북도",청송군,26917,12778,14139,5544,21373,47.47,20.60
"경상북도",영양군,18553,7819,10734,7918,10635,42.14,42.68
"경상북도",영덕군,41710,29748,11962,11305,30405,71.32,27.10
"경상북도",청도군,44279,25731,18548,17406,26873,58.11,39.31
"경상북도",고령군,34535,19321,15214,10403,24132,55.95,30.12
"경상북도",성주군,45616,13422,32194,13422,32194,29.42,29.42
"경상북도",칠곡군,117288,93830,23458,85203,32085,80.00,72.64
"경상북도",예천군,47306,16916,30390,17549,29757,35.76,37.10
"경상북도",봉화군,34297,10125,24172,10784,23513,29.52,31.44
"경상북도",울진군,52529,34056,18473,17330,35199,64.83,32.99
"경상북도",울릉군,10325,6636,3689,7329,2996,64.27,70.98
"경상남도",소계,3250176,2771511,478665,2438200,811976,85.27,75.02
"경상남도",경상남도,0,0,0,0,0,0.00,0.00
"경상남도",창원시,502727,492134,10593,482690,20037,97.89,96.01
"경상남도",마산시,406307,401692,4615,382497,23810,98.86,94.14
"경상남도",진주시,331720,305867,25853,270055,61665,92.21,81.41
"경상남도",진해시,171407,171407,0,171407,0,100.00,100.00
"경상남도",통영시,137415,102016,35399,97067,40348,74.24,70.64
"경상남도",사천시,112724,90667,22057,69508,43216,80.43,61.66
"경상남도",김해시,492413,473701,18712,335391,157022,96.20,68.11
"경상남도",밀양시,110170,69467,40703,65606,44564,63.05,59.55
"경상남도",거제시,225522,174084,51438,174084,51438,77.19,77.19
"경상남도",양산시,250387,246491,3896,208180,42207,98.44,83.14
"경상남도",의령군,30496,13188,17308,9611,20885,43.25,31.52
"경상남도",함안군,66582,34932,31650,18090,48492,52.46,27.17
"경상남도",창녕군,61252,32834,28418,27321,33931,53.60,44.60
"경상남도",고성군,57100,25051,32049,25051,32049,43.87,43.87
"경상남도",남해군,50244,13352,36892,13952,36292,26.57,27.77
"경상남도",하동군,52010,18545,33465,11420,40590,35.66,21.96
"경상남도",산청군,34921,10078,24843,6584,28337,28.86,18.85
"경상남도",함양군,40626,25722,14904,18211,22415,63.31,44.83
"경상남도",거창군,63180,39210,23970,39414,23766,62.06,62.38
"경상남도",합천군,52973,31073,21900,12061,40912,58.66,22.77
"제주특별자치도",소계,562663,504590,58073,529967,32696,89.68,94.19
"제주특별자치도",제주도,0,0,0,0,0,0.00,0.00
"제주특별자치도",제주시,410378,375868,34510,398112,12266,91.59,97.01
"제주특별자치도",서귀포시,152285,128722,23563,131855,20430,84.53,86.58
