"","거래일자","종목명","종가"
"2138",20210104,"한섬보통주",30550
"2139",20210104,"한성기업보통주",8250
"2140",20210104,"한세실업보통주",16750
"2141",20210104,"한세엠케이보통주",3330
"2142",20210104,"한세예스24홀딩스보통주",7760
"2143",20210104,"한솔PNS보통주",1770
"2144",20210104,"한솔로지스틱스보통주",2305
"2145",20210104,"한솔인티큐브",2830
"2146",20210104,"한솔제지보통주",13750
"2147",20210104,"한솔케미칼보통주",197000
"2148",20210104,"한솔테크닉스보통주",10250
"2149",20210104,"한솔홀딩스보통주",3665
"2150",20210104,"한솔홈데코보통주",2210
"2151",20210104,"한송네오텍",1720
"2152",20210104,"한스바이오메드",13100
"2153",20210104,"한신공영보통주",17450
"2154",20210104,"한신기계공업보통주",1630
"2155",20210104,"한양디지텍",5510
"2156",20210104,"한양이엔지",16950
"2157",20210104,"한양증권보통주",9140
"2158",20210104,"한온시스템보통주",16500
"2159",20210104,"한올바이오파마보통주",37550
"2160",20210104,"한익스프레스보통주",6810
"2161",20210104,"한일네트웍스",4910
"2162",20210104,"한일단조공업",1930
"2163",20210104,"한일사료",1785
"2164",20210104,"한일시멘트보통주",106000
"2165",20210104,"한일진공",1205
"2166",20210104,"한일철강보통주",1875
"2167",20210104,"한일현대시멘트보통주",29550
"2168",20210104,"한일홀딩스보통주",10550
"2169",20210104,"한일화학공업",10550
"2170",20210104,"한전KPS 보통주",29200
"2171",20210104,"한전산업개발보통주",4650
"2172",20210106,"한중엔시에스",5000
"2173",20210104,"한진보통주",47500
"2174",20210104,"한진중공업 보통주",7400
"2175",20210104,"한진중공업홀딩스보통주",4225
"2176",20210104,"한진칼보통주",62300
"2177",20210104,"한창보통주",1405
"2178",20210104,"한창산업",7550
"2179",20210104,"한창제지보통주",2400
"2180",20210104,"한컴MDS",14700
"2181",20210104,"한컴위드",6350
"2182",20210104,"한탑",2580
"2183",20210104,"한화보통주",29350
"2184",20210104,"한화생명보험보통주",2340
"2185",20210104,"한화손해보험보통주",3500
"2186",20210104,"한화솔루션보통주",49200
"2187",20210104,"한화시스템보통주",17450
"2188",20210104,"한화에스비아이기업인수목적",2535
"2189",20210104,"한화에어로스페이스보통주",29800
"2190",20210104,"한화투자증권보통주",2230
"2191",20210104,"한화플러스제1호기업인수목적",2030
"2192",20210104,"해마로푸드서비스",3705
"2193",20210104,"해성디에스보통주",24750
"2194",20210104,"해성산업",12050
"2195",20210104,"해성옵틱스",1760
"2196",20210104,"해태제과식품주식회사",8110
"2197",20210104,"핸디소프트",3060
"2198",20210104,"핸즈코퍼레이션보통주",8360
"2199",20210104,"헬릭스미스",31700
"2200",20210104,"현대건설기계보통주",32850
"2201",20210104,"현대건설보통주",38250
"2202",20210104,"현대공업",9780
"2203",20210104,"현대그린푸드보통주",8760
"2204",20210104,"현대글로비스보통주",190000
"2205",20210104,"현대로템보통주",19650
"2206",20210104,"현대리바트보통주",16000
"2207",20210104,"현대모비스보통주",287000
"2208",20210312,"현대무벡스",5200
"2209",20210104,"현대미포조선보통주",48250
"2210",20210104,"현대바이오랜드",24300
"2211",20210104,"현대바이오사이언스",29700
"2212",20210104,"현대백화점보통주",72000
"2213",20210104,"현대비앤지스틸보통주",10050
"2214",20210104,"현대사료",13250
"2215",20210104,"현대약품보통주",8150
"2216",20210104,"현대에너지솔루션보통주",40250
"2217",20210104,"현대엘리베이터보통주",40900
"2218",20210104,"현대오토에버보통주",138500
"2219",20210104,"현대위아보통주",69500
"2220",20210104,"현대일렉트릭보통주",16400
"2221",20210104,"현대자동차보통주",207500
"2222",20210104,"현대제철 보통주",41200
"2223",20210104,"현대종합상사보통주",16050
"2224",20210104,"현대중공업지주보통주",276500
"2225",20210104,"현대차증권보통주",12300
"2226",20210104,"현대코퍼레이션홀딩스보통주",11250
"2227",20210104,"현대통신",8240
"2228",20210104,"현대퓨처넷보통주",3980
"2229",20210104,"현대해상화재보험보통주",22400
"2230",20210104,"현대홈쇼핑보통주",79500
"2231",20210104,"현우산업",4630
"2232",20210104,"형지아이앤씨",1195
"2233",20210104,"형지엘리트보통주",3520
"2234",20210104,"혜인보통주",5210
"2235",20210104,"호전실업보통주",9150
"2236",20210104,"호텔신라보통주",82600
"2237",20210104,"홈센타홀딩스",1110
"2238",20210104,"홈캐스트",2940
"2239",20210104,"화성밸브",5900
"2240",20210104,"화성산업보통주",12350
"2241",20210104,"화승알앤에이보통주",2350
"2242",20210104,"화승엔터프라이즈보통주",14000
"2243",20210104,"화승인더스트리보통주",7050
"2244",20210315,"화승코퍼레이션보통주",2175
"2245",20210104,"화신보통주",3675
"2246",20210104,"화신정공",1850
"2247",20210104,"화인베스틸보통주",2715
"2248",20210104,"화일약품",12450
"2249",20210104,"화천기계보통주",2640
"2250",20210104,"화천기공보통주",32150
"2251",20210104,"환인제약보통주",16550
"2252",20210104,"황금에스티보통주",8030
"2253",20210104,"효성보통주",75400
"2254",20210104,"효성아이티엑스 보통주",22800
"2255",20210104,"효성오앤비",7740
"2256",20210104,"효성중공업보통주",63600
"2257",20210104,"효성첨단소재보통주",151000
"2258",20210104,"효성티앤씨보통주",213000
"2259",20210104,"효성화학보통주",159500
"2260",20210104,"후성 보통주",12350
"2261",20210104,"휘닉스소재",1240
"2262",20210104,"휠라홀딩스보통주",42850
"2263",20210104,"휴네시온",5610
"2264",20210104,"휴니드테크놀러지스보통주",5820
"2265",20210104,"휴럼",13000
"2266",20210104,"휴림로봇",1675
"2267",20210104,"휴마시스",9050
"2268",20210104,"휴맥스",5880
"2269",20210104,"휴맥스홀딩스",4530
"2270",20210205,"휴먼엔",13950
"2271",20210104,"휴메딕스",23600
"2272",20210104,"휴벡셀",4640
"2273",20210104,"휴비스보통주",8170
"2274",20210104,"휴비츠",7500
"2275",20210104,"휴스틸보통주",7300
"2276",20210104,"휴온스",59800
"2277",20210104,"휴온스글로벌",29100
"2278",20210104,"휴젤",190000
"2279",20210104,"휴켐스보통주",26600
"2280",20210104,"흥구석유",7320
"2281",20210104,"흥국",5830
"2282",20210104,"흥국에프엔비",2005
"2283",20210104,"흥국화재해상보험보통주",2790
"2284",20210104,"희림종합건축사사무소",3940
"2285",20210104,"힘스",13050
